1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
-2.4122325713226,-2.58632719581647,-2.8167895805889,-2.33572732111248,-2.4122325713226,-2.4122325713226,-2.90921549591585,-2.8167895805889,-2.71446703559472,-2.4122325713226,-2.90921549591585,-2.71446703559472,-2.55078538666374,-2.4122325713226,-2.8167895805889,-2.8167895805889,-2.90921549591585,-2.4122325713226,-2.60173151503763,-2.4122325713226,-2.71446703559472,-2.76584345221501,-2.76584345221501,-2.4122325713226,-2.90921549591585,-2.71446703559472,-2.90921549591585,-2.71446703559472,-2.90921549591585,-2.71446703559472
-2.22789708656437,-2.5710089342446,-2.80138526136774,-2.33572732111248,-2.22789708656437,-2.22789708656437,-2.90921549591585,-2.80138526136774,-2.47376379055795,-2.22789708656437,-2.90921549591585,-2.47376379055795,-2.55078538666374,-2.22789708656437,-2.80138526136774,-2.80138526136774,-2.90921549591585,-2.22789708656437,-2.58632719581647,-2.22789708656437,-2.47376379055795,-2.76584345221501,-2.55078538666374,-2.22789708656437,-2.90921549591585,-2.47376379055795,-2.90921549591585,-2.47376379055795,-2.90921549591585,-2.47376379055795
-2.22789708656437,-2.35620904164117,-2.80138526136774,-2.33572732111248,-2.22789708656437,-2.22789708656437,-2.90921549591585,-2.80138526136774,-2.44295515211563,-2.22789708656437,-2.90921549591585,-2.44295515211563,-2.55078538666374,-2.22789708656437,-2.80138526136774,-2.80138526136774,-2.90921549591585,-2.22789708656437,-2.58632719581647,-2.22789708656437,-2.44295515211563,-2.76584345221501,-2.55078538666374,-2.22789708656437,-2.90921549591585,-2.44295515211563,-2.90921549591585,-2.44295515211563,-2.90921549591585,-2.44295515211563
-2.22789708656437,-2.33572732111248,-2.80138526136774,-2.33572732111248,-2.22789708656437,-2.22789708656437,-2.90921549591585,-2.80138526136774,-2.44295515211563,-2.22789708656437,-2.90921549591585,-2.44295515211563,-2.55078538666374,-2.22789708656437,-2.80138526136774,-2.80138526136774,-2.90921549591585,-2.22789708656437,-2.58632719581647,-2.22789708656437,-2.44295515211563,-2.76584345221501,-2.55078538666374,-2.22789708656437,-2.90921549591585,-2.44295515211563,-2.90921549591585,-2.44295515211563,-2.90921549591585,-2.44295515211563
-2.22789708656437,-2.33572732111248,-2.80138526136774,-2.33572732111248,-2.22789708656437,-2.22789708656437,-2.64286707139358,-2.80138526136774,-2.38150999052956,-2.22789708656437,-2.81704775353674,-2.38150999052956,-2.44837678402029,-2.22789708656437,-2.80138526136774,-2.80138526136774,-2.64286707139358,-2.22789708656437,-2.5248820342304,-2.22789708656437,-2.38150999052956,-2.60198968798547,-2.39717248269856,-2.22789708656437,-2.64286707139358,-2.38150999052956,-2.64286707139358,-2.38150999052956,-2.64286707139358,-2.38150999052956
-2.12548848392091,-2.33572732111248,-2.54536375475909,-2.12006685201626,-2.12548848392091,-2.12548848392091,-2.12006685201626,-2.54536375475909,-2.01283902101311,-2.12548848392091,-2.5405445263994,-2.01283902101311,-2.01292507866239,-2.12548848392091,-2.54536375475909,-2.54536375475909,-2.12006685201626,-2.12548848392091,-2.44295515211563,-2.12548848392091,-2.01283902101311,-2.32548646084814,-2.30491868267017,-2.12548848392091,-2.12006685201626,-2.01283902101311,-2.12006685201626,-2.01283902101311,-2.12006685201626,-2.01283902101311
-1.22386249241208,-2.19734662106989,-2.1433884749712,-2.0176582493728,-1.22386249241208,-1.22386249241208,-1.76680020172097,-2.1433884749712,-0.829718458708686,-1.22386249241208,-2.42780900584231,-0.829718458708686,-1.54933252198986,-1.22386249241208,-2.1433884749712,-2.1433884749712,-1.76680020172097,-1.22386249241208,-1.61318729775578,-1.22386249241208,-0.829718458708686,-1.66972717333288,-1.82833142095632,-1.22386249241208,-1.76680020172097,-0.829718458708686,-1.76680020172097,-0.829718458708686,-1.76680020172097,-0.829718458708686
0.44600013422125,-0.937032347361117,-0.998477508947191,-1.14718512690341,0.44600013422125,0.44600013422125,0.0770709917569604,-0.998477508947191,0.159169989170287,0.44600013422125,-1.38272491298336,0.159169989170287,-0.424903276494546,0.44600013422125,-0.998477508947191,-0.998477508947191,0.0770709917569604,0.44600013422125,0.0720796480987078,0.44600013422125,0.159169989170287,-0.747533403646078,-0.957428010240528,0.44600013422125,0.0770709917569604,0.159169989170287,0.0770709917569604,0.159169989170287,0.0770709917569604,0.159169989170287
0.855806660093644,0.102802228891745,0.0157118878201659,-1.11646254611037,0.855806660093644,0.855806660093644,0.504863566328918,0.0157118878201659,0.963636894641756,0.855806660093644,-0.562939745940013,0.963636894641756,0.486963575278634,0.855806660093644,0.0157118878201659,0.0157118878201659,0.504863566328918,0.855806660093644,0.809679760079447,0.855806660093644,0.963636894641756,0.0209614044262587,-0.130327943008362,0.855806660093644,0.504863566328918,0.963636894641756,0.504863566328918,0.963636894641756,0.504863566328918,0.963636894641756
0.948146517771317,0.102802228891745,0.640662536893101,-0.624384907526088,0.948146517771317,0.948146517771317,0.627926004799629,0.640662536893101,1.00193254857145,0.948146517771317,0.312868950784755,1.00193254857145,0.53291835999427,0.948146517771317,0.640662536893101,0.640662536893101,0.627926004799629,0.948146517771317,0.927492681944064,0.948146517771317,1.00193254857145,0.464072240570096,0.343505473928512,0.948146517771317,0.627926004799629,1.00193254857145,0.627926004799629,1.00193254857145,0.627926004799629,1.00193254857145
